GSM1705375	GSM1705377
ENST00000484465	0.0	0.0
ENST00000417963	0.0	0.0
ENST00000441677	0.0	0.0
ENST00000478268	0.0	0.0
ENST00000427464	0.0	0.0
ENST00000288383	75.360507	0.0
ENST00000619682	0.0	23.836288
ENST00000411427	0.0	0.0
ENST00000467510	0.0	0.0
ENST00000486275	0.0	0.0
ENST00000491110	0.0	0.0
ENST00000332149	15.90858	42.629053000000006
ENST00000398585	0.0	0.0
ENST00000488556	0.0	0.0
ENST00000458356	0.0	0.0
ENST00000454499	0.0	0.0
ENST00000469395	0.0	0.0
ENST00000424093	0.0	0.0
ENST00000497881	0.0	0.0
ENST00000463138	0.0	0.0
ENST00000455813	0.0	0.0
ENST00000489201	0.0	0.0
ENST00000384772	0.0	0.0
ENST00000415820	0.0	0.0
ENST00000418874	0.0	0.0
ENST00000413718	0.0	0.0
ENST00000412102	0.0	0.0
ENST00000457881	0.0	0.0
ENST00000586552	0.0	0.0
ENST00000589300	0.0	0.0
ENST00000432830	0.0	0.0
ENST00000352483	0.0	0.0
ENST00000332512	625.766941	672.508301
ENST00000423276	298.969367	0.0
ENST00000622292	0.0	0.0
ENST00000470586	162.423183	0.0
ENST00000486812	1e-06	44.718084000000005
ENST00000447016	0.0	0.0
ENST00000422911	1e-06	1e-06
ENST00000441787	1e-06	1e-06
ENST00000449395	1e-06	1e-06
ENST00000398548	326.756963	351.344757
ENST00000433067	0.0	0.0
ENST00000447207	0.0	0.0
ENST00000269844	0.0	0.0
ENST00000465955	0.0	0.0
ENST00000477633	0.0	0.0
ENST00000495217	0.0	0.0
ENST00000491486	0.0	0.0
ENST00000489661	0.0	0.0
ENST00000496124	0.0	0.0
ENST00000458654	116.119621	0.0
ENST00000432411	0.0	0.0
ENST00000515969	0.0	0.0
ENST00000449165	54.36786600000001	0.0
ENST00000329623	0.0	0.0
ENST00000380486	23.896532	69.819289
ENST00000482186	0.0	0.0
ENST00000482084	0.0	0.0
ENST00000467074	0.0	0.0
ENST00000490479	0.0	0.0
ENST00000478372	0.0	0.0
ENST00000398505	313.557328	1e-06
ENST00000310826	313.288544	497.955066
ENST00000398499	0.0	0.0
ENST00000398511	394.004774	118.329942
ENST00000465968	0.0	0.0
ENST00000425521	0.0	0.0
ENST00000449949	0.0	0.0
ENST00000398497	0.0	0.0
ENST00000412906	0.0	55.226273
ENST00000455701	0.0	0.0
ENST00000429739	0.0	0.0
ENST00000400427	0.0	0.0
ENST00000400424	0.0	0.0
ENST00000408989	0.0	0.0
ENST00000408910	0.0	0.0
ENST00000491559	0.0	0.0
ENST00000468982	0.0	0.0
ENST00000497243	0.0	0.0
ENST00000400421	0.0	0.0
ENST00000466434	0.0	0.0
ENST00000485357	0.0	0.0
ENST00000329015	0.0	0.0
ENST00000475047	0.0	0.0
ENST00000484174	0.0	0.0
ENST00000400423	0.0	0.0
ENST00000484712	0.0	0.0
ENST00000398457	0.0	0.0
ENST00000462050	0.0	0.0
ENST00000347800	0.0	0.0
ENST00000450121	0.0	0.0
ENST00000398449	0.0	0.0
ENST00000361802	354.038182	399.433351
ENST00000343687	0.0	0.0
ENST00000411330	0.0	0.0
ENST00000398437	0.0	0.0
ENST00000472587	0.0	0.0
ENST00000467818	0.0	0.0
ENST00000496783	0.0	40.924862
ENST00000518498	0.0	0.0
ENST00000489676	0.0	0.0
ENST00000398431	0.0	0.0
ENST00000291525	0.0	0.0
ENST00000291526	0.0	0.0
ENST00000463771	0.0	0.0
ENST00000475297	0.0	0.0
ENST00000291527	0.0	0.0
ENST00000476848	0.0	0.0
ENST00000474596	0.0	0.0
ENST00000482761	0.0	0.0
ENST00000398405	0.0	0.0
ENST00000433957	0.0	0.0
ENST00000291532	0.0	0.0
ENST00000398397	0.0	0.0
ENST00000478680	0.0	0.0
ENST00000635189	0.0	0.0
ENST00000291535	0.0	0.0
ENST00000635108	0.0	0.0
ENST00000635325	0.0	0.0
ENST00000634453	0.0	0.0
ENST00000634718	0.0	0.0
ENST00000319294	0.0	0.0
ENST00000398367	0.0	0.0
ENST00000473381	0.0	0.0
ENST00000516810	0.0	0.0
ENST00000493019	0.0	0.0
ENST00000291536	38.348062	0.0
ENST00000398352	0.0	112.617034
ENST00000454800	0.0	0.0
ENST00000419522	0.0	0.0
ENST00000416179	0.0	0.0
ENST00000398341	402.026234	351.769986
ENST00000484887	0.0	0.0
ENST00000429903	0.0	0.0
ENST00000455116	0.0	0.0
ENST00000471277	0.0	0.0
ENST00000352133	243.934255	51.222877
ENST00000398343	0.0	133.52856200000002
ENST00000487951	0.0	0.0
ENST00000442605	0.0	0.0
ENST00000496416	0.0	0.0
ENST00000419628	0.0	0.0
ENST00000424890	0.0	16.0692
ENST00000460905	0.0	0.0
ENST00000472401	0.0	0.0
ENST00000335512	596.8412959999999	0.0
ENST00000470987	0.0	0.0
ENST00000291539	0.0	1065.333453
ENST00000490803	0.0	0.0
ENST00000486902	664.057266	0.0
ENST00000380328	0.0	0.0
ENST00000495521	0.0	0.0
ENST00000398232	311.495875	0.0
ENST00000462571	0.0	0.0
ENST00000398234	0.0	0.0
ENST00000398236	0.0	0.0
ENST00000468805	0.0	0.0
ENST00000328862	0.0	0.0
ENST00000335440	0.0	0.0
ENST00000398225	0.0	0.0
ENST00000497805	0.0	0.0
ENST00000398229	0.0	0.0
ENST00000398227	0.0	0.0
ENST00000460989	0.0	0.0
ENST00000467403	0.0	0.0
ENST00000349112	0.0	0.0
ENST00000398224	0.0	0.0
ENST00000467162	0.0	0.0
ENST00000495343	0.0	0.0
ENST00000437426	0.0	0.0
ENST00000489319	47.752491	18.333902
ENST00000466472	0.0	0.0
ENST00000635001	141.270758	0.0
ENST00000420273	0.0	0.0
ENST00000431150	0.0	0.0
ENST00000330317	325.355675	368.06288
ENST00000492742	0.0	0.0
ENST00000398208	1395.229677	1254.347296
ENST00000476326	0.0	187.660223
ENST00000479429	0.0	115.396935
ENST00000463902	0.0	0.0
ENST00000470658	188.414081	160.50378899999998
ENST00000460259	200.39533	42.803123
ENST00000354250	2141.541023	1939.545388
ENST00000340344	792.862909	918.734648
ENST00000460740	0.0	0.0
ENST00000447535	0.0	16.461999
ENST00000617971	25.102545000000003	0.0
ENST00000579137	0.0	0.0
ENST00000428410	0.0	0.0
ENST00000291547	493.147556	579.700386
ENST00000432907	0.0	0.0
ENST00000418336	368.723042	0.0
ENST00000480179	44.37148	0.0
ENST00000456957	0.0	0.0
ENST00000560448	0.0	377.834787
ENST00000607049	0.0	0.0
ENST00000557820	0.0	0.0
ENST00000474336	0.0	0.0
ENST00000607150	0.0	0.0
ENST00000558955	0.0	0.0
ENST00000461686	302.987826	130.03163999999998
ENST00000398158	488.44689000000005	563.127121
ENST00000398165	0.0	0.0
ENST00000359624	973.546532	963.145398
ENST00000352178	0.0	0.0
ENST00000451248	0.0	0.0
ENST00000462349	1293.281897	1045.267286
ENST00000491776	400.184689	751.273054
ENST00000458223	0.0	0.0
ENST00000430013	0.0	0.0
ENST00000496485	0.0	421.251073
ENST00000486098	89.33750699999999	161.084474
ENST00000441030	0.0	0.0
ENST00000470912	0.0	0.0
ENST00000465732	281.660597	130.123104
ENST00000488526	122.278204	0.0
ENST00000478709	260.578675	0.0
ENST00000471250	0.0	0.0
ENST00000478282	55.669047	0.0
ENST00000459639	0.0	0.0
ENST00000464750	0.0	0.0
ENST00000475639	0.0	0.0
ENST00000380276	0.0	2221.931305
ENST00000291552	5638.515199	9048.196074
ENST00000398137	0.0	505.516663
ENST00000486519	0.0	0.0
ENST00000463599	0.0	0.0
ENST00000496462	0.0	98.247093
ENST00000468039	455.262087	0.0
ENST00000450190	0.0	0.0
ENST00000424933	0.0	0.0
ENST00000433840	0.0	0.0
ENST00000291554	0.0	0.0
ENST00000482775	0.0	0.0
ENST00000398133	0.0	0.0
ENST00000398132	0.0	0.0
ENST00000468016	0.0	0.0
ENST00000450205	0.0	0.0
ENST00000442815	0.0	0.0
ENST00000435702	0.0	0.0
ENST00000270162	107.788144	200.910943
ENST00000478426	0.0	263.219171
ENST00000448049	0.0	0.0
ENST00000342757	0.0	0.0
ENST00000426942	0.0	0.0
ENST00000332440	0.0	0.0
ENST00000413721	0.0	0.0
ENST00000451543	0.0	0.0
ENST00000418516	0.0	0.0
ENST00000436359	0.0	0.0
ENST00000427188	0.0	0.0
ENST00000441283	0.0	0.0
ENST00000291560	0.0	24.954129
ENST00000398116	238.869194	0.0
ENST00000599962	19051.716464	27150.875438
ENST00000613967	0.0	0.0
ENST00000443485	0.0	0.0
ENST00000340648	3606.591403	3961.080079
ENST00000470886	231.56479700000003	48.338996
ENST00000398081	0.0	0.0
ENST00000468090	81.19250699999999	120.46365
ENST00000291565	1227.725491	1343.123519
ENST00000398085	0.0	0.0
ENST00000476084	0.0	0.0
ENST00000470029	0.0	0.0
ENST00000438837	0.0	0.0
ENST00000498040	0.0	0.0
ENST00000327574	180.108633	0.0
ENST00000472777	0.0	0.0
ENST00000476313	0.0	84.389945
ENST00000481512	0.0	1215.167717
ENST00000621478	0.0	0.0
ENST00000490666	0.0	0.0
ENST00000467908	3e-06	2e-06
ENST00000343528	2593.497483	1742.205073
ENST00000398078	0.0	0.0
ENST00000468392	144.113148	127.619894
ENST00000626421	0.0	0.0
ENST00000461123	131.902978	0.0
ENST00000291568	5221.435186	5226.496139
ENST00000480147	435.830397	991.850063
ENST00000452969	0.0	0.0
ENST00000475534	490.834925	0.0
ENST00000497547	3104.272919	3264.920661
ENST00000483896	1241.609207	1939.59712
ENST00000492638	175.843046	394.856368
ENST00000473988	0.0	0.0
ENST00000467112	250.194995	78.997914
ENST00000471909	127.30144	265.708885
ENST00000437258	115.640934	0.0
ENST00000448247	0.0	0.0
ENST00000400385	12.836076	97.376604
ENST00000449877	0.0	0.0
ENST00000291572	1510.736952	1351.521898
ENST00000474735	0.0	0.0
ENST00000448287	0.0	0.0
ENST00000398061	0.0	0.0
ENST00000327505	1727.2340190000002	907.07389
ENST00000445582	0.0	0.0
ENST00000362728	0.0	0.0
ENST00000398063	0.0	0.0
ENST00000398058	0.0	37.522291
ENST00000457068	0.0	0.0
ENST00000448845	0.0	0.0
ENST00000498670	0.0	0.0
ENST00000422850	0.0	0.0
ENST00000497909	0.0	0.0
ENST00000546158	0.0	0.0
ENST00000479117	107.224267	0.0
ENST00000481319	0.0	0.0
ENST00000467358	282.23733	261.311917
ENST00000484865	154.133014	0.0
ENST00000516797	0.0	0.0
ENST00000380221	203.847492	0.0
ENST00000291574	509.159375	726.990518
ENST00000422875	768.707336	0.0
ENST00000416034	214.95969	0.0
ENST00000481460	0.0	0.0
ENST00000461889	0.0	0.0
ENST00000459741	0.0	0.0
ENST00000465905	0.0	0.0
ENST00000483973	0.0	0.0
ENST00000486746	0.0	0.0
ENST00000469521	0.0	0.0
ENST00000485621	0.0	0.0
ENST00000468864	0.0	25.256504
ENST00000291576	3612.953113000001	3548.5623560000004
ENST00000456705	0.0	0.0
ENST00000486126	368.559705	0.0
ENST00000471490	61.17720500000001	111.882204
ENST00000494310	139.668093	0.0
ENST00000476948	0.0	0.0
ENST00000291577	6695.643437	6231.954209
ENST00000495007	203.443851	610.547309
ENST00000427803	0.0	386.836592
ENST00000493883	0.0	0.0
ENST00000480786	0.0	0.0
ENST00000348499	217.688899	149.929223
ENST00000389690	0.0	386.647838
ENST00000449622	482.887029	481.156835
ENST00000488392	0.0	963.5113
ENST00000419699	239.078406	0.0
ENST00000470545	129.518856	0.0
ENST00000411694	0.0	0.0
ENST00000424921	0.0	0.0
ENST00000411956	0.0	0.0
ENST00000437557	0.0	0.0
ENST00000423967	0.0	0.0
ENST00000344330	0.0	0.0
ENST00000407780	189.990111	144.26709499999998
ENST00000400379	0.0	0.0
ENST00000400377	0.0	0.0
ENST00000619053	0.0	0.0
ENST00000620163	0.0	0.0
ENST00000436357	0.0	0.0
ENST00000270172	0.0	0.0
ENST00000628202	0.0	0.0
ENST00000431166	0.0	0.0
ENST00000442785	0.0	0.0
ENST00000530812	0.0	0.0
ENST00000527919	0.0	0.0
ENST00000291582	0.0	0.0
ENST00000397994	0.0	0.0
ENST00000337909	0.0	0.0
ENST00000349048	6168.807332	5197.354715
ENST00000397961	0.0	48.901515
ENST00000496824	0.0	0.0
ENST00000466134	357.286192	246.933802
ENST00000628044	0.0	0.0
ENST00000491298	131.100856	149.601517
ENST00000474114	163.461966	211.854863
ENST00000498841	396.962691	242.514537
ENST00000460020	116.50194	0.0
ENST00000467315	0.0	0.0
ENST00000460521	147.880083	0.0
ENST00000495274	0.0	667.923988
ENST00000422357	0.0	454.913955
ENST00000444409	0.0	0.0
ENST00000339818	826.7089639999999	672.300768
ENST00000470196	0.0	0.0
ENST00000496321	131.754743	0.0
ENST00000462742	455.770306	333.379306
ENST00000397956	0.0	0.0
ENST00000325223	0.0	167.04539599999998
ENST00000448927	319.835212	265.66834700000004
ENST00000478674	0.0	194.595935
ENST00000426029	0.0	0.0
ENST00000568332	0.0	0.0
ENST00000300482	0.0	0.0
ENST00000431901	0.0	0.0
ENST00000397928	0.0	0.0
ENST00000397932	0.0	0.0
ENST00000300481	0.0	0.0
ENST00000498430	0.0	0.0
ENST00000423310	0.0	0.0
ENST00000456880	0.0	0.0
ENST00000621064	0.0	28.787573
ENST00000490982	65.873226	0.0
ENST00000581669	0.0	0.0
ENST00000583496	0.0	0.0
ENST00000426578	0.0	70.366445
ENST00000291592	245.630349	272.349627
ENST00000443300	0.0	0.0
ENST00000443620	0.0	0.0
ENST00000445440	40.100724	0.0
ENST00000617205	0.0	91.191708
ENST00000449713	0.0	0.0
ENST00000622854	0.0	0.0
ENST00000323084	0.0	0.0
ENST00000614657	0.0	0.0
ENST00000613245	0.0	0.0
ENST00000451035	0.0	0.0
ENST00000397916	24.844075	0.0
ENST00000430181	0.0	0.0
ENST00000330490	0.0	0.0
ENST00000354333	42.887588	19.154206
ENST00000465978	0.0	0.0
ENST00000400375	0.0	0.0
ENST00000391621	0.0	0.0
ENST00000498210	0.0	0.0
ENST00000391620	0.0	0.0
ENST00000400374	0.0	0.0
ENST00000400372	0.0	0.0
ENST00000622352	0.0	0.0
ENST00000400368	0.0	0.0
ENST00000609664	0.0	0.0
ENST00000616689	0.0	0.0
ENST00000334662	0.0	0.0
ENST00000397911	0.0	0.0
ENST00000484861	0.0	0.0
ENST00000616529	0.0	0.0
ENST00000380095	0.0	0.0
ENST00000334670	0.0	0.0
ENST00000619249	0.0	0.0
ENST00000391618	0.0	0.0
ENST00000397907	0.0	0.0
ENST00000360770	0.0	0.0
ENST00000435590	212.129591	336.85648100000003
ENST00000391617	0.0	0.0
ENST00000617417	0.0	0.0
ENST00000400365	0.0	0.0
ENST00000618832	0.0	0.0
ENST00000412914	0.0	0.0
ENST00000345496	2714.355549	2471.414674
ENST00000481546	2241.3215210000003	1683.605185
ENST00000497630	2740.5858510000003	715.943425
ENST00000477954	0.0	0.0
ENST00000491513	0.0	0.0
ENST00000330942	311.791174	474.938381
ENST00000478200	0.0	0.0
ENST00000497664	0.0	0.0
ENST00000462569	871.6549560000001	938.057138
ENST00000490450	0.0	0.0
ENST00000496395	0.0	0.0
ENST00000490091	180.01040600000002	546.718855
ENST00000417820	112.304618	50.163721
ENST00000397898	0.0	0.0
ENST00000332859	2980.293957	2345.870906
ENST00000411651	0.0	0.0
ENST00000479153	0.0	0.0
ENST00000397893	0.0	0.0
ENST00000466861	0.0	0.0
ENST00000397887	0.0	0.0
ENST00000330938	4772.762106	3447.131811
ENST00000445724	0.0	0.0
ENST00000397886	0.0	0.0
ENST00000474737	0.0	0.0
ENST00000494690	0.0	0.0
ENST00000480234	0.0	0.0
ENST00000475170	0.0	0.0
ENST00000397852	0.0	0.0
ENST00000397857	0.0	0.0
ENST00000397854	0.0	0.0
ENST00000498666	0.0	0.0
ENST00000355153	0.0	0.0
ENST00000397850	0.0	0.0
ENST00000523323	0.0	0.0
ENST00000302347	0.0	0.0
ENST00000479202	0.0	80.928763
ENST00000320216	0.0	0.0
ENST00000521987	0.0	0.0
ENST00000523663	0.0	0.0
ENST00000522931	0.0	0.0
ENST00000517563	0.0	0.0
ENST00000522688	0.0	0.0
ENST00000520389	0.0	0.0
ENST00000524251	0.0	0.0
ENST00000517819	0.0	0.0
ENST00000479849	0.0	0.0
ENST00000397846	0.0	0.0
ENST00000523126	0.0	0.0
ENST00000521995	0.0	0.0
ENST00000518033	0.0	0.0
ENST00000441379	0.0	0.0
ENST00000609694	0.0	0.0
ENST00000609592	0.0	0.0
ENST00000610063	0.0	0.0
ENST00000608043	0.0	0.0
ENST00000429132	0.0	0.0
ENST00000609461	0.0	0.0
ENST00000615847	372.930283	0.0
ENST00000397841	0.0	161.789753
ENST00000330551	168.065801	0.0
ENST00000609953	0.0	0.0
ENST00000291634	2924.086009	1033.016169
ENST00000397826	832.013869	1514.359391
ENST00000458015	0.0	0.0
ENST00000479127	0.0	0.0
ENST00000485207	0.0	0.0
ENST00000616815	1242.2312539999998	1584.612706
ENST00000439088	0.0	0.0
ENST00000434081	0.0	0.0
ENST00000569966	0.0	0.0
ENST00000615826	0.0	0.0
ENST00000599569	46.214444	61.920489
ENST00000429427	0.0	0.0
ENST00000415143	0.0	0.0
ENST00000462214	0.0	0.0
ENST00000460734	20.522714	0.0
ENST00000437626	0.0	0.0
ENST00000389861	0.0	0.0
ENST00000492414	0.0	0.0
ENST00000496664	0.0	0.0
ENST00000389863	222.215561	604.155975
ENST00000348831	474.4184570000001	154.296262
ENST00000596207	0.0	0.0
ENST00000449478	0.0	0.0
ENST00000464215	0.0	0.0
ENST00000611195	0.0	0.0
ENST00000629643	123.34188	0.0
ENST00000360697	1e-06	332.008599
ENST00000481022	97.22826	0.0
ENST00000631642	0.0	610.782229
ENST00000584169	0.0	0.0
ENST00000328344	134.575513	0.0
ENST00000471540	173.478514	157.21240500000002
ENST00000331343	319.904869	248.333065
ENST00000334538	0.0	356.952817
ENST00000349485	617.830409	0.0
ENST00000612472	0.0	44.897026
ENST00000615172	0.0	0.0
ENST00000485190	0.0	0.0
ENST00000460932	0.0	0.0
ENST00000463917	0.0	0.0
ENST00000451615	116.806101	0.0
ENST00000493524	0.0	0.0
ENST00000468360	0.0	0.0
ENST00000493811	0.0	0.0
ENST00000476653	371.256566	431.155895
ENST00000454115	0.0	492.533662
ENST00000400362	786.557854	418.323993
ENST00000433465	593.618273	494.923066
ENST00000441947	0.0	0.0
ENST00000445242	0.0	0.0
ENST00000416722	0.0	0.0
ENST00000429327	0.0	0.0
ENST00000456613	0.0	0.0
ENST00000416468	0.0	0.0
ENST00000617004	247.738547	221.202343
ENST00000400337	1209.226158	941.678276
ENST00000446475	0.0	0.0
ENST00000397787	0.0	0.0
ENST00000485206	0.0	0.0
ENST00000355480	0.0	0.0
ENST00000359759	26.17397	1e-06
ENST00000611994	0.0	0.0
ENST00000342220	0.0	185.828644
ENST00000459895	181.558309	281.488005
ENST00000417954	14.821254	13.421816
ENST00000567670	0.0	0.0
ENST00000461785	0.0	0.0
ENST00000423214	0.0	0.0
ENST00000473212	62.359228	0.0
ENST00000468508	1239.344069	1349.0006939999998
ENST00000460174	204.438325	0.0
ENST00000311124	2691.124584	2079.748641
ENST00000380010	214.106247	0.0
ENST00000485649	1179.544889	580.1653200000001
ENST00000427839	0.0	0.0
ENST00000443742	0.0	0.0
ENST00000486303	0.0	0.0
ENST00000528477	0.0	0.0
ENST00000441095	58.945297	98.716283
ENST00000424569	0.0	0.0
ENST00000465077	0.0	0.0
ENST00000400314	0.0	0.0
ENST00000472191	0.0	0.0
ENST00000594149	0.0	0.0
ENST00000628776	0.0	0.0
ENST00000593338	0.0	0.0
ENST00000609985	0.0	0.0
ENST00000594320	0.0	0.0
ENST00000610200	0.0	0.0
ENST00000423045	0.0	0.0
ENST00000617854	0.0	0.0
ENST00000380008	0.0	0.0
ENST00000400310	33.447261	0.0
ENST00000400309	0.0	0.0
ENST00000400308	0.0	173.473667
ENST00000449640	0.0	0.0
ENST00000481302	0.0	0.0
ENST00000498121	0.0	0.0
ENST00000618749	0.0	0.0
ENST00000549265	0.0	0.0
ENST00000400305	50.470642	0.0
ENST00000400304	0.0	0.0
ENST00000468429	0.0	0.0
ENST00000475402	0.0	0.0
ENST00000626237	0.0	9.298592
ENST00000621707	0.0	0.0
ENST00000361866	2310.394628	1926.411026
ENST00000612273	0.0	0.0
ENST00000492851	365.521377	0.0
ENST00000466285	0.0	393.279903
ENST00000463060	0.0	120.362831
ENST00000498614	911.855384	719.971308
ENST00000486023	0.0	909.657392
ENST00000451618	0.0	0.0
ENST00000429512	0.0	0.0
ENST00000435738	0.0	0.0
ENST00000428242	0.0	0.0
ENST00000454245	0.0	0.0
ENST00000300527	776.0316429999999	946.195534
ENST00000310645	281.526749	56.597283
ENST00000436769	0.0	0.0
ENST00000409416	0.0	0.0
ENST00000397763	0.0	99.786893
ENST00000460886	0.0	0.0
ENST00000485591	0.0	0.0
ENST00000413758	0.0	127.444753
ENST00000483568	0.0	0.0
ENST00000460011	44.337774	0.0
ENST00000498355	0.0	0.0
ENST00000291670	0.0	0.0
ENST00000397748	0.0	0.0
ENST00000446405	0.0	0.0
ENST00000397746	0.0	0.0
ENST00000397743	0.0	0.0
ENST00000494498	0.0	0.0
ENST00000488577	0.0	0.0
ENST00000480950	0.0	0.0
ENST00000469240	0.0	0.0
ENST00000446649	0.0	0.0
ENST00000330205	0.0	42.665511
ENST00000291672	0.0	0.0
ENST00000415026	0.0	0.0
ENST00000356396	0.0	0.0
ENST00000491729	119.504013	46.858858000000005
ENST00000397728	0.0	257.117437
ENST00000419093	0.0	0.0
ENST00000457828	2061.625	1572.982821
ENST00000474319	630.51617	546.630646
ENST00000522411	83.997771	0.0
ENST00000484808	0.0	483.261488
ENST00000464357	0.0	0.0
ENST00000450351	0.0	0.0
ENST00000418029	0.0	0.0
ENST00000626933	92.168264	0.0
ENST00000472272	0.0	0.0
ENST00000590829	92.298701	82.704264
ENST00000591223	264.226778	116.23878700000002
ENST00000414659	269.250491	276.478576
ENST00000432735	0.0	0.0
ENST00000444998	338.687309	346.210769
ENST00000455567	0.0	0.0
ENST00000421927	0.0	0.0
ENST00000588753	0.0	0.0
ENST00000420074	59.918423	51.135763
ENST00000291688	2704.01814	2045.109591
ENST00000467026	0.0	612.987033
ENST00000496607	482.106984	242.921869
ENST00000486937	500.837232	442.70175599999993
ENST00000397708	0.0	0.0
ENST00000444966	659.271276	0.0
ENST00000481113	1314.381975	181.894211
ENST00000447037	0.0	0.0
ENST00000430259	314.31049900000005	350.945423
ENST00000494755	0.0	102.888062
ENST00000479557	986.625599	301.324544
ENST00000426537	964.052178	702.848565
ENST00000495475	0.0	0.0
ENST00000397701	1953.722817	1844.39268
ENST00000468924	77.477813	294.39637700000003
ENST00000397694	0.0	0.0
ENST00000329319	0.0	0.0
ENST00000339195	310.927633	363.582203
ENST00000397692	0.0	180.177156
ENST00000492864	0.0	80.01180699999999
ENST00000397691	0.0	0.0
ENST00000491666	241.584299	651.381161
ENST00000397683	0.0	0.0
ENST00000417060	0.0	0.0
ENST00000397682	65.42240600000001	85.554259
ENST00000291691	292.183676	0.0
ENST00000397679	752.124835	478.053621
ENST00000397680	0.0	0.0
ENST00000472607	738.700835	340.099023
ENST00000445935	1002.113307	640.0545639999999
ENST00000475776	548.206961	179.747185
ENST00000359568	1547.670277	1966.334667
ENST00000490468	0.0	0.0
ENST00000480896	242.513366	104.19702
ENST00000466474	0.0	0.0
ENST00000483844	0.0	0.0
ENST00000450007	0.0	0.0
ENST00000482575	0.0	475.093151
ENST00000418394	0.0	711.801526
ENST00000465356	648.2084940000001	1472.369379
ENST00000400274	352.629746	180.555249
ENST00000457905	0.0	0.0
ENST00000466639	0.0	0.0
ENST00000435722	0.0	0.0
ENST00000417564	262.358436	315.484568
ENST00000442434	0.0	0.0
ENST00000473752	0.0	0.0
ENST00000494435	510.991163	375.937683
ENST00000365369	0.0	0.0
ENST00000480553	180.305695	131.124928
ENST00000472364	46.599408	74.51773
ENST00000481883	49.118295	111.353369
ENST00000478105	75.350611	282.586221
ENST00000479654	570.953486	0.0
ENST00000291700	0.0	122.181816
ENST00000367071	0.0	0.0
ENST00000397648	72.287139	0.0
ENST00000355680	70.418576	130.86694599999998
ENST00000451211	0.0	0.0
ENST00000458387	0.0	265.708906
ENST00000291705	0.0	101.674824
ENST00000397638	996.821177	1199.295202
ENST00000397637	128.793454	156.904558
ENST00000334494	204.022261	416.970485
ENST00000397628	1358.35833	0.0
ENST00000440086	0.0	0.0
ENST00000482508	175.118989	0.0
ENST00000621201	0.0	0.0
ENST00000481861	1365.98038	1285.001437
ENST00000455177	0.0	0.0
ENST00000491389	0.0	0.0
ENST00000498151	0.0	140.07717
ENST00000419906	328.555444	146.64709399999998
ENST00000486520	237.231975	300.72909300000003
ENST00000427757	2180.49015	1339.182357
